from,to,m,km,miles,seconds,minutes,hours
"Barron County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",220219,220.219,136.8440866,8918,148.63333333333333,2.477222222222222
"Bayfield County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",418118,418.118,259.8185252,16717,278.6166666666667,4.643611111111111
"Brown County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",333419,333.419,207.18656660000002,12981,216.35,3.6058333333333334
"Buffalo County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",86085,86.085,53.493219,3970,66.16666666666667,1.1027777777777779
"Burnett County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",299165,299.165,185.90113100000002,12036,200.6,3.3433333333333333
"Calumet County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",291251,291.251,180.9833714,11964,199.4,3.3233333333333333
"Chippewa County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",176854,176.854,109.89707560000001,7867,131.11666666666667,2.185277777777778
"Clark County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",152260,152.26,94.61436400000001,7232,120.53333333333333,2.008888888888889
"Columbia County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",202567,202.567,125.8751338,7432,123.86666666666666,2.0644444444444443
"Crawford County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",88528,88.528,55.0112992,4303,71.71666666666667,1.1952777777777779
"Dane County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",228934,228.934,142.2595876,8657,144.28333333333333,2.4047222222222224
"Dodge County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",260019,260.019,161.57580660000002,9546,159.1,2.651666666666667
"Door County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",400304,400.304,248.7489056,15156,252.6,4.21
"Douglas County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",335594,335.594,208.5381116,12992,216.53333333333333,3.608888888888889
"Dunn County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",169294,169.294,105.19929160000001,7347,122.45,2.0408333333333335
"Eau Claire County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",135542,135.542,84.2257988,6267,104.45,1.7408333333333332
"Florence County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",425188,425.188,264.2118232,17476,291.26666666666665,4.854444444444445
"Fond du Lac County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",297894,297.894,185.1113316,11376,189.6,3.16
"Forest County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",367382,367.382,228.29117480000002,14692,244.86666666666667,4.081111111111111
"Grant County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",130199,130.199,80.90565860000001,6221,103.68333333333334,1.7280555555555555
"Green County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",275896,275.896,171.4417744,10923,182.05,3.0341666666666667
"Green Lake County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",206708,206.708,128.44835120000002,8416,140.26666666666668,2.3377777777777777
"Iowa County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",172312,172.312,107.0746768,8225,137.08333333333334,2.2847222222222223
"Iron County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",420854,420.854,261.5186756,17049,284.15,4.735833333333333
"Jackson County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",85258,85.258,52.9793212,4279,71.31666666666666,1.188611111111111
"Jefferson County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",275872,275.872,171.42686080000001,9483,158.05,2.6341666666666668
"Juneau County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",111022,111.022,68.98907080000001,4321,72.01666666666667,1.2002777777777778
"Kenosha, Kenosha County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",395545,395.545,245.791663,13765,229.41666666666666,3.823611111111111
"Kewaunee, Kewaunee County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",367713,367.713,228.49685820000002,14339,238.98333333333332,3.9830555555555556
"La Crosse County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",16184,16.184,10.0567376,1223,20.383333333333333,0.3397222222222222
"Lafayette County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",200349,200.349,124.49686860000001,9519,158.65,2.6441666666666666
"Langlade County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",310277,310.277,192.8061278,12293,204.88333333333333,3.414722222222222
"Lincoln County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",290376,290.376,180.43964640000002,11392,189.86666666666667,3.1644444444444444
"Manitowoc, Manitowoc County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",377623,377.623,234.65493220000002,14290,238.16666666666666,3.9694444444444446
"Marathon County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",212166,212.166,131.83995240000002,8691,144.85,2.4141666666666666
"Marinette County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",422395,422.395,262.47625300000004,16297,271.6166666666667,4.526944444444444
"Marquette County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",186380,186.38,115.81653200000001,7169,119.48333333333333,1.9913888888888889
"Menominee County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",319797,319.797,198.72185580000001,12486,208.1,3.4683333333333333
"Milwaukee County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",340014,340.014,211.2846996,11500,191.66666666666666,3.1944444444444446
"Monroe County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",53531,53.531,33.2641634,2514,41.9,0.6983333333333334
"Oconto County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",360516,360.516,224.0246424,13783,229.71666666666667,3.828611111111111
"Oneida County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",331244,331.244,205.8350216,12602,210.03333333333333,3.5005555555555556
"Outagamie County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",286743,286.743,178.1821002,11711,195.18333333333334,3.2530555555555556
"Port Washington, Ozaukee County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",379087,379.087,235.5646618,12927,215.45,3.5908333333333333
"Pepin County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",137217,137.217,85.26664380000001,5685,94.75,1.5791666666666666
"Pierce County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",168401,168.401,104.6443814,7092,118.2,1.97
"Polk County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",246464,246.464,153.15272960000001,10545,175.75,2.9291666666666667
"Portage County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",194289,194.289,120.7311846,8381,139.68333333333334,2.3280555555555558
"Price County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",284544,284.544,176.81564160000002,12752,212.53333333333333,3.542222222222222
"Racine, Racine County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",381273,381.273,236.92304220000003,13487,224.78333333333333,3.7463888888888888
"Richland County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",102082,102.082,63.4337548,5005,83.41666666666667,1.3902777777777777
"Rock County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",292381,292.381,181.6855534,10139,168.98333333333332,2.816388888888889
"Rusk County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",224420,224.42,139.454588,10165,169.41666666666666,2.823611111111111
"St. Croix County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",202218,202.218,125.6582652,8555,142.58333333333334,2.376388888888889
"Sauk County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",182317,182.317,113.2917838,6771,112.85,1.8808333333333334
"Sawyer County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",260819,260.819,162.07292660000002,11637,193.95,3.2325
"Shawano County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",307648,307.648,191.1724672,11757,195.95,3.265833333333333
"Sheboygan, Sheboygan County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",341274,341.274,212.0676636,12977,216.28333333333333,3.604722222222222
"Taylor County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",219413,219.413,136.3432382,10142,169.03333333333333,2.817222222222222
"Trempealeau County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",68596,68.596,42.625554400000006,3551,59.18333333333333,0.9863888888888889
"Vernon County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",56368,56.368,35.0270752,3071,51.18333333333333,0.8530555555555556
"Vilas County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",374587,374.587,232.7683618,14720,245.33333333333334,4.088888888888889
"Walworth County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",325753,325.753,202.4229142,11480,191.33333333333334,3.188888888888889
"Washburn County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",284786,284.786,176.96602040000002,11081,184.68333333333334,3.0780555555555558
"Washington County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",292193,292.193,181.5687302,11589,193.15,3.2191666666666667
"Waukesha County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",314746,314.746,195.58316440000002,10737,178.95,2.9825
"Waupaca County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",240325,240.325,149.33795500000002,9931,165.51666666666668,2.758611111111111
"Waushara County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",193685,193.685,120.35585900000001,8029,133.81666666666666,2.230277777777778
"Winnebago County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",236209,236.209,146.78027260000002,9938,165.63333333333333,2.7605555555555554
"Wood County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",152529,152.529,94.78152060000001,6262,104.36666666666666,1.7394444444444443
"Adams County, Wisconsin","Aurora Bay Care, Green Bay",194698,194.698,120.9853372,7571,126.18333333333334,2.1030555555555557
"Ashland, Ashland County, Wisconsin","Aurora Bay Care, Green Bay",424264,424.264,263.63764960000003,15823,263.71666666666664,4.395277777777777
"Barron County, Wisconsin","Aurora Bay Care, Green Bay",381457,381.457,237.03737980000002,12728,212.13333333333333,3.5355555555555553
"Bayfield County, Wisconsin","Aurora Bay Care, Green Bay",455143,455.143,282.8258602,17477,291.28333333333336,4.854722222222223
"Brown County, Wisconsin","Aurora Bay Care, Green Bay",4957,4.957,3.0802798,577,9.616666666666667,0.16027777777777777
"Buffalo County, Wisconsin","Aurora Bay Care, Green Bay",394997,394.997,245.4511358,14295,238.25,3.970833333333333
"Burnett County, Wisconsin","Aurora Bay Care, Green Bay",460403,460.403,286.0944242,15846,264.1,4.401666666666666
"Calumet County, Wisconsin","Aurora Bay Care, Green Bay",56168,56.168,34.9027952,2770,46.166666666666664,0.7694444444444445
"Chippewa County, Wisconsin","Aurora Bay Care, Green Bay",311386,311.386,193.4952604,10936,182.26666666666668,3.037777777777778
"Clark County, Wisconsin","Aurora Bay Care, Green Bay",263778,263.778,163.9116492,9318,155.3,2.5883333333333334
"Columbia County, Wisconsin","Aurora Bay Care, Green Bay",216609,216.609,134.60083260000002,8026,133.76666666666668,2.2294444444444443
"Crawford County, Wisconsin","Aurora Bay Care, Green Bay",351687,351.687,218.5383018,14283,238.05,3.9675
"Dane County, Wisconsin","Aurora Bay Care, Green Bay",250810,250.81,155.85333400000002,9305,155.08333333333334,2.584722222222222
"Dodge County, Wisconsin","Aurora Bay Care, Green Bay",166411,166.411,103.40779540000001,6512,108.53333333333333,1.808888888888889
"Door County, Wisconsin","Aurora Bay Care, Green Bay",71658,71.658,44.5282812,2865,47.75,0.7958333333333333
"Douglas County, Wisconsin","Aurora Bay Care, Green Bay",496832,496.832,308.7314048,16802,280.03333333333336,4.667222222222223
"Dunn County, Wisconsin","Aurora Bay Care, Green Bay",353493,353.493,219.66055020000002,11912,198.53333333333333,3.3088888888888888
"Eau Claire County, Wisconsin","Aurora Bay Care, Green Bay",314205,314.205,195.24698700000002,10953,182.55,3.0425
"Florence County, Wisconsin","Aurora Bay Care, Green Bay",184027,184.027,114.35437780000001,7745,129.08333333333334,2.151388888888889
"Fond du Lac County, Wisconsin","Aurora Bay Care, Green Bay",141525,141.525,87.943635,5155,85.91666666666667,1.4319444444444445
"Forest County, Wisconsin","Aurora Bay Care, Green Bay",190990,190.99,118.68118600000001,7608,126.8,2.1133333333333333
"Grant County, Wisconsin","Aurora Bay Care, Green Bay",354334,354.334,220.1831476,13219,220.31666666666666,3.6719444444444442
"Green County, Wisconsin","Aurora Bay Care, Green Bay",299543,299.543,186.13602020000002,11355,189.25,3.154166666666667
"Green Lake County, Wisconsin","Aurora Bay Care, Green Bay",137408,137.408,85.38533120000001,5593,93.21666666666667,1.553611111111111
"Iowa County, Wisconsin","Aurora Bay Care, Green Bay",302945,302.945,188.250023,10977,182.95,3.049166666666667
"Iron County, Wisconsin","Aurora Bay Care, Green Bay",353012,353.012,219.36165680000002,13525,225.41666666666666,3.7569444444444446
"Jackson County, Wisconsin","Aurora Bay Care, Green Bay",282760,282.76,175.707064,11100,185,3.0833333333333335
"Jefferson County, Wisconsin","Aurora Bay Care, Green Bay",206967,206.967,128.60929380000002,7760,129.33333333333334,2.1555555555555554
"Juneau County, Wisconsin","Aurora Bay Care, Green Bay",238013,238.013,147.9012782,9429,157.15,2.6191666666666666
"Kenosha, Kenosha County, Wisconsin","Aurora Bay Care, Green Bay",241794,241.794,150.2507916,8609,143.48333333333332,2.391388888888889
"Kewaunee, Kewaunee County, Wisconsin","Aurora Bay Care, Green Bay",39230,39.23,24.377522000000003,1953,32.55,0.5425
"La Crosse County, Wisconsin","Aurora Bay Care, Green Bay",317418,317.418,197.2435452,12286,204.76666666666668,3.412777777777778
"Lafayette County, Wisconsin","Aurora Bay Care, Green Bay",329493,329.493,204.74695020000001,12692,211.53333333333333,3.5255555555555556
"Langlade County, Wisconsin","Aurora Bay Care, Green Bay",152919,152.919,95.0238666,6036,100.6,1.6766666666666667
"Lincoln County, Wisconsin","Aurora Bay Care, Green Bay",222534,222.534,138.2826276,7868,131.13333333333333,2.1855555555555557
"Manitowoc, Manitowoc County, Wisconsin","Aurora Bay Care, Green Bay",60801,60.801,37.7817414,2549,42.483333333333334,0.7080555555555555
"Marathon County, Wisconsin","Aurora Bay Care, Green Bay",182204,182.204,113.2215656,6428,107.13333333333334,1.7855555555555556
"Marinette County, Wisconsin","Aurora Bay Care, Green Bay",111338,111.338,69.1854332,4561,76.01666666666667,1.2669444444444444
"Marquette County, Wisconsin","Aurora Bay Care, Green Bay",164294,164.294,102.09229160000001,6712,111.86666666666666,1.8644444444444443
"Menominee County, Wisconsin","Aurora Bay Care, Green Bay",86848,86.848,53.967347200000006,3594,59.9,0.9983333333333333
"Milwaukee County, Wisconsin","Aurora Bay Care, Green Bay",182736,182.736,113.5521504,6226,103.76666666666667,1.7294444444444443
"Monroe County, Wisconsin","Aurora Bay Care, Green Bay",283654,283.654,176.2625956,11426,190.43333333333334,3.173888888888889
"Oconto County, Wisconsin","Aurora Bay Care, Green Bay",49459,49.459,30.733822600000003,2047,34.11666666666667,0.5686111111111111
"Oneida County, Wisconsin","Aurora Bay Care, Green Bay",234150,234.15,145.50081,8971,149.51666666666668,2.4919444444444445
"Outagamie County, Wisconsin","Aurora Bay Care, Green Bay",47527,47.527,29.5332778,2333,38.88333333333333,0.6480555555555556
"Port Washington, Ozaukee County, Wisconsin","Aurora Bay Care, Green Bay",137966,137.966,85.7320724,4841,80.68333333333334,1.3447222222222222
"Pepin County, Wisconsin","Aurora Bay Care, Green Bay",374903,374.903,232.9647242,13284,221.4,3.69
"Pierce County, Wisconsin","Aurora Bay Care, Green Bay",413129,413.129,256.71836060000004,14008,233.46666666666667,3.891111111111111
"Polk County, Wisconsin","Aurora Bay Care, Green Bay",423777,423.777,263.33502780000003,14679,244.65,4.0775
"Portage County, Wisconsin","Aurora Bay Care, Green Bay",159787,159.787,99.29164180000001,5749,95.81666666666666,1.5969444444444445
"Price County, Wisconsin","Aurora Bay Care, Green Bay",311645,311.645,193.656203,11312,188.53333333333333,3.1422222222222222
"Racine, Racine County, Wisconsin","Aurora Bay Care, Green Bay",227522,227.522,141.3821708,8331,138.85,2.3141666666666665
"Richland County, Wisconsin","Aurora Bay Care, Green Bay",291603,291.603,181.2021042,12499,208.31666666666666,3.4719444444444445
"Rock County, Wisconsin","Aurora Bay Care, Green Bay",287561,287.561,178.6904054,10264,171.06666666666666,2.851111111111111
"Rusk County, Wisconsin","Aurora Bay Care, Green Bay",346973,346.973,215.6090222,12399,206.65,3.444166666666667
"St. Croix County, Wisconsin","Aurora Bay Care, Green Bay",400511,400.511,248.87753540000003,13614,226.9,3.7816666666666667
"Sauk County, Wisconsin","Aurora Bay Care, Green Bay",244536,244.536,151.9546704,10672,177.86666666666667,2.9644444444444447
"Sawyer County, Wisconsin","Aurora Bay Care, Green Bay",383372,383.372,238.2273608,13871,231.18333333333334,3.8530555555555557
"Shawano County, Wisconsin","Aurora Bay Care, Green Bay",82032,82.032,50.974684800000006,3082,51.36666666666667,0.8561111111111112
"Sheboygan, Sheboygan County, Wisconsin","Aurora Bay Care, Green Bay",98853,98.853,61.4272542,3586,59.766666666666666,0.9961111111111111
"Taylor County, Wisconsin","Aurora Bay Care, Green Bay",266924,266.924,165.8665736,9547,159.11666666666667,2.6519444444444447
"Trempealeau County, Wisconsin","Aurora Bay Care, Green Bay",349567,349.567,217.2209338,13249,220.81666666666666,3.680277777777778
"Vernon County, Wisconsin","Aurora Bay Care, Green Bay",310801,310.801,193.1317414,13572,226.2,3.77
"Vilas County, Wisconsin","Aurora Bay Care, Green Bay",262834,262.834,163.3250476,10990,183.16666666666666,3.0527777777777776
"Walworth County, Wisconsin","Aurora Bay Care, Green Bay",262146,262.146,162.8975244,8982,149.7,2.495
"Washburn County, Wisconsin","Aurora Bay Care, Green Bay",446024,446.024,277.1593136,14891,248.18333333333334,4.136388888888889
"Washington County, Wisconsin","Aurora Bay Care, Green Bay",177586,177.586,110.3519404,6211,103.51666666666667,1.7252777777777777
"Waukesha County, Wisconsin","Aurora Bay Care, Green Bay",218294,218.294,135.6478916,7605,126.75,2.1125
"Waupaca County, Wisconsin","Aurora Bay Care, Green Bay",100221,100.221,62.277329400000006,4716,78.6,1.31
"Waushara County, Wisconsin","Aurora Bay Care, Green Bay",141140,141.14,87.704396,5455,90.91666666666667,1.5152777777777777
"Winnebago County, Wisconsin","Aurora Bay Care, Green Bay",103371,103.371,64.23473940000001,3858,64.3,1.0716666666666668
"Wood County, Wisconsin","Aurora Bay Care, Green Bay",213368,213.368,132.5868752,8257,137.61666666666667,2.2936111111111113
"Adams County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",136883,136.883,85.0590962,5601,93.35,1.5558333333333334
"Ashland, Ashland County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",420819,420.819,261.4969266,15767,262.78333333333336,4.379722222222222
"Barron County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",378012,378.012,234.89665680000002,12672,211.2,3.52
"Bayfield County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",451697,451.697,280.68451580000004,17421,290.35,4.839166666666666
"Brown County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",59076,59.076,36.709826400000004,2460,41,0.6833333333333333
"Buffalo County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",333064,333.064,206.96596960000002,13102,218.36666666666667,3.6394444444444445
"Burnett County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",456958,456.958,283.9537012,15789,263.15,4.385833333333333
"Calumet County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",19984,19.984,12.418057600000001,1185,19.75,0.32916666666666666
"Chippewa County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",307941,307.941,191.3545374,10880,181.33333333333334,3.022222222222222
"Clark County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",235590,235.59,146.39562600000002,8910,148.5,2.475
"Columbia County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",157987,157.987,98.1731218,6091,101.51666666666667,1.6919444444444445
"Crawford County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",293064,293.064,182.1099696,12348,205.8,3.43
"Dane County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",192187,192.187,119.4250018,7369,122.81666666666666,2.0469444444444442
"Dodge County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",107789,107.789,66.9800846,4577,76.28333333333333,1.271388888888889
"Door County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",125961,125.961,78.2721654,4635,77.25,1.2875
"Douglas County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",493387,493.387,306.5906818,16746,279.1,4.651666666666666
"Dunn County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",350048,350.048,217.5198272,11856,197.6,3.2933333333333334
"Eau Claire County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",271178,271.178,168.5100092,10335,172.25,2.870833333333333
"Florence County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",220741,220.741,137.1684574,8961,149.35,2.4891666666666667
"Fond du Lac County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",91268,91.268,56.7139352,3518,58.63333333333333,0.9772222222222222
"Forest County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",186570,186.57,115.93459800000001,8345,139.08333333333334,2.3180555555555555
"Grant County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",295712,295.712,183.7554368,11284,188.06666666666666,3.1344444444444446
"Green County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",240920,240.92,149.70768800000002,9420,157,2.6166666666666667
"Green Lake County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",78786,78.786,48.9576204,3658,60.96666666666667,1.0161111111111112
"Iowa County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",244322,244.322,151.8216908,9042,150.7,2.5116666666666667
"Iron County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",349567,349.567,217.2209338,13469,224.48333333333332,3.741388888888889
"Jackson County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",224945,224.945,139.780823,9130,152.16666666666666,2.536111111111111
"Jefferson County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",148345,148.345,92.181583,5825,97.08333333333333,1.6180555555555556
"Juneau County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",180198,180.198,111.9750372,7459,124.31666666666666,2.0719444444444446
"Kenosha, Kenosha County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",227710,227.71,141.498994,8270,137.83333333333334,2.297222222222222
"Kewaunee, Kewaunee County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",93370,93.37,58.020118000000004,3818,63.63333333333333,1.0605555555555555
"La Crosse County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",259603,259.603,161.3173042,10315,171.91666666666666,2.8652777777777776
"Lafayette County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",270870,270.87,168.31861800000001,10757,179.28333333333333,2.9880555555555555
"Langlade County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",151887,151.887,94.38258180000001,6709,111.81666666666666,1.863611111111111
"Lincoln County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",219089,219.089,136.1419046,7812,130.2,2.17
"Manitowoc, Manitowoc County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",72305,72.305,44.930327000000005,3716,61.93333333333333,1.0322222222222222
"Marathon County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",158888,158.888,98.7330032,5949,99.15,1.6525
"Marinette County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",148052,148.052,91.9995128,5776,96.26666666666667,1.6044444444444443
"Marquette County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",105672,105.672,65.66458080000001,4776,79.6,1.3266666666666667
"Menominee County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",85817,85.817,53.326683800000005,4267,71.11666666666666,1.1852777777777779
"Milwaukee County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",171621,171.621,106.64528940000001,5993,99.88333333333334,1.6647222222222222
"Monroe County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",225839,225.839,140.33635460000002,9455,157.58333333333334,2.626388888888889
"Oconto County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",86173,86.173,53.5479022,3262,54.36666666666667,0.9061111111111111
"Oneida County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",259956,259.956,161.53665840000002,9023,150.38333333333333,2.506388888888889
"Outagamie County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",26053,26.053,16.1893342,1650,27.5,0.4583333333333333
"Port Washington, Ozaukee County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",146442,146.442,90.9990588,5911,98.51666666666667,1.6419444444444444
"Pepin County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",325574,325.574,202.3116836,12673,211.21666666666667,3.520277777777778
"Pierce County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",409684,409.684,254.5776376,13952,232.53333333333333,3.8755555555555556
"Polk County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",420331,420.331,261.1936834,14622,243.7,4.0616666666666665
"Portage County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",101972,101.972,63.3654008,3778,62.96666666666667,1.0494444444444444
"Price County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",308200,308.2,191.51548,11256,187.6,3.1266666666666665
"Racine, Racine County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",213438,213.438,132.6303732,7992,133.2,2.22
"Richland County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",232980,232.98,144.773772,10564,176.06666666666666,2.9344444444444444
"Rock County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",228938,228.938,142.2620732,8329,138.81666666666666,2.3136111111111113
"Rusk County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",343528,343.528,213.46829920000002,12342,205.7,3.4283333333333332
"St. Croix County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",397066,397.066,246.73681240000002,13557,225.95,3.765833333333333
"Sauk County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",185914,185.914,115.52695960000001,8736,145.6,2.4266666666666667
"Sawyer County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",379927,379.927,236.0866378,13815,230.25,3.8375
"Shawano County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",81e3,81,50.333400000000005,3755,62.583333333333336,1.0430555555555556
"Sheboygan, Sheboygan County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",116183,116.183,72.1961162,4832,80.53333333333333,1.3422222222222222
"Taylor County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",263478,263.478,163.7252292,9491,158.18333333333334,2.636388888888889
"Trempealeau County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",291752,291.752,181.2946928,11279,187.98333333333332,3.1330555555555555
"Vernon County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",252179,252.179,156.7040306,11637,193.95,3.2325
"Vilas County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",303299,303.299,188.4699986,11140,185.66666666666666,3.0944444444444446
"Walworth County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",231443,231.443,143.81868020000002,8001,133.35,2.2225
